analysis,field,node,CI
test-fields,Field 326,After,0.0
test-fields,Field 326,CrudeOilDewatering,0.0
test-fields,Field 327,TOTAL,12.903509802880384
test-fields,Field 327,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 327,ProductionExtraction,9.409837883512834
test-fields,Field 327,SurfaceProcessing,1.141985180876451
test-fields,Field 327,TransportAndStorage,0.0
test-fields,Field 327,LiquifiedNaturalGas,0.0
test-fields,Field 327,After,0.0
test-fields,Field 327,CrudeOilDewatering,0.0
test-fields,Field 328,TOTAL,12.903509802880384
test-fields,Field 328,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 328,ProductionExtraction,9.409837883512834
test-fields,Field 328,SurfaceProcessing,1.141985180876451
test-fields,Field 328,TransportAndStorage,0.0
test-fields,Field 328,LiquifiedNaturalGas,0.0
test-fields,Field 328,After,0.0
test-fields,Field 328,CrudeOilDewatering,0.0
test-fields,Field 329,TOTAL,12.903509802880384
test-fields,Field 329,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 329,ProductionExtraction,9.409837883512834
test-fields,Field 329,SurfaceProcessing,1.141985180876451
test-fields,Field 329,TransportAndStorage,0.0
test-fields,Field 329,LiquifiedNaturalGas,0.0
test-fields,Field 329,After,0.0
test-fields,Field 329,CrudeOilDewatering,0.0
test-fields,Field 330,TOTAL,12.903509802880384
test-fields,Field 330,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 330,ProductionExtraction,9.409837883512834
test-fields,Field 330,SurfaceProcessing,1.141985180876451
test-fields,Field 330,TransportAndStorage,0.0
test-fields,Field 330,LiquifiedNaturalGas,0.0
test-fields,Field 330,After,0.0
test-fields,Field 330,CrudeOilDewatering,0.0
test-fields,Field 331,TOTAL,12.903509802880384
test-fields,Field 331,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 331,ProductionExtraction,9.409837883512834
test-fields,Field 331,SurfaceProcessing,1.141985180876451
test-fields,Field 331,TransportAndStorage,0.0
test-fields,Field 331,LiquifiedNaturalGas,0.0
test-fields,Field 331,After,0.0
test-fields,Field 331,CrudeOilDewatering,0.0
test-fields,Field 332,TOTAL,12.903509802880384
test-fields,Field 332,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 332,ProductionExtraction,9.409837883512834
test-fields,Field 332,SurfaceProcessing,1.141985180876451
test-fields,Field 332,TransportAndStorage,0.0
test-fields,Field 332,LiquifiedNaturalGas,0.0
test-fields,Field 332,After,0.0
test-fields,Field 332,CrudeOilDewatering,0.0
test-fields,Field 333,TOTAL,12.903509802880384
test-fields,Field 333,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 333,ProductionExtraction,9.409837883512834
test-fields,Field 333,SurfaceProcessing,1.141985180876451
test-fields,Field 333,TransportAndStorage,0.0
test-fields,Field 333,LiquifiedNaturalGas,0.0
test-fields,Field 333,After,0.0
test-fields,Field 333,CrudeOilDewatering,0.0
test-fields,Field 334,TOTAL,12.903509802880384
test-fields,Field 334,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 334,ProductionExtraction,9.409837883512834
test-fields,Field 334,SurfaceProcessing,1.141985180876451
test-fields,Field 334,TransportAndStorage,0.0
test-fields,Field 334,LiquifiedNaturalGas,0.0
test-fields,Field 334,After,0.0
test-fields,Field 334,CrudeOilDewatering,0.0
test-fields,Field 335,TOTAL,12.903509802880384
test-fields,Field 335,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 335,ProductionExtraction,9.409837883512834
test-fields,Field 335,SurfaceProcessing,1.141985180876451
test-fields,Field 335,TransportAndStorage,0.0
test-fields,Field 335,LiquifiedNaturalGas,0.0
test-fields,Field 335,After,0.0
test-fields,Field 335,CrudeOilDewatering,0.0
test-fields,Field 336,TOTAL,12.903509802880384
test-fields,Field 336,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 336,ProductionExtraction,9.409837883512834
test-fields,Field 336,SurfaceProcessing,1.141985180876451
test-fields,Field 336,TransportAndStorage,0.0
test-fields,Field 336,LiquifiedNaturalGas,0.0
test-fields,Field 336,After,0.0
test-fields,Field 336,CrudeOilDewatering,0.0
test-fields,Field 337,TOTAL,12.903509802880384
test-fields,Field 337,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 337,ProductionExtraction,9.409837883512834
test-fields,Field 337,SurfaceProcessing,1.141985180876451
test-fields,Field 337,TransportAndStorage,0.0
test-fields,Field 337,LiquifiedNaturalGas,0.0
test-fields,Field 337,After,0.0
test-fields,Field 337,CrudeOilDewatering,0.0
test-fields,Field 338,TOTAL,12.903509802880384
test-fields,Field 338,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 338,ProductionExtraction,9.409837883512834
test-fields,Field 338,SurfaceProcessing,1.141985180876451
test-fields,Field 338,TransportAndStorage,0.0
test-fields,Field 338,LiquifiedNaturalGas,0.0
test-fields,Field 338,After,0.0
test-fields,Field 338,CrudeOilDewatering,0.0
test-fields,Field 339,TOTAL,12.903509802880384
test-fields,Field 339,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 339,ProductionExtraction,9.409837883512834
test-fields,Field 339,SurfaceProcessing,1.141985180876451
test-fields,Field 339,TransportAndStorage,0.0
test-fields,Field 339,LiquifiedNaturalGas,0.0
test-fields,Field 339,After,0.0
test-fields,Field 339,CrudeOilDewatering,0.0
test-fields,Field 340,TOTAL,12.903509802880384
test-fields,Field 340,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 340,ProductionExtraction,9.409837883512834
test-fields,Field 340,SurfaceProcessing,1.141985180876451
test-fields,Field 340,TransportAndStorage,0.0
test-fields,Field 340,LiquifiedNaturalGas,0.0
test-fields,Field 340,After,0.0
test-fields,Field 340,CrudeOilDewatering,0.0
test-fields,Field 341,TOTAL,12.903509802880384
test-fields,Field 341,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 341,ProductionExtraction,9.409837883512834
test-fields,Field 341,SurfaceProcessing,1.141985180876451
test-fields,Field 341,TransportAndStorage,0.0
test-fields,Field 341,LiquifiedNaturalGas,0.0
test-fields,Field 341,After,0.0
test-fields,Field 341,CrudeOilDewatering,0.0
test-fields,Field 342,TOTAL,12.903509802880384
test-fields,Field 342,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 342,ProductionExtraction,9.409837883512834
test-fields,Field 342,SurfaceProcessing,1.141985180876451
test-fields,Field 342,TransportAndStorage,0.0
test-fields,Field 342,LiquifiedNaturalGas,0.0
test-fields,Field 342,After,0.0
test-fields,Field 342,CrudeOilDewatering,0.0
test-fields,Field 343,TOTAL,12.903509802880384
test-fields,Field 343,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 343,ProductionExtraction,9.409837883512834
test-fields,Field 343,SurfaceProcessing,1.141985180876451
test-fields,Field 343,TransportAndStorage,0.0
test-fields,Field 343,LiquifiedNaturalGas,0.0
test-fields,Field 343,After,0.0
test-fields,Field 343,CrudeOilDewatering,0.0
test-fields,Field 344,TOTAL,12.903509802880384
test-fields,Field 344,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 344,ProductionExtraction,9.409837883512834
test-fields,Field 344,SurfaceProcessing,1.141985180876451
test-fields,Field 344,TransportAndStorage,0.0
test-fields,Field 344,LiquifiedNaturalGas,0.0
test-fields,Field 344,After,0.0
test-fields,Field 344,CrudeOilDewatering,0.0
test-fields,Field 345,TOTAL,12.903509802880384
test-fields,Field 345,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 345,ProductionExtraction,9.409837883512834
test-fields,Field 345,SurfaceProcessing,1.141985180876451
test-fields,Field 345,TransportAndStorage,0.0
test-fields,Field 345,LiquifiedNaturalGas,0.0
test-fields,Field 345,After,0.0
test-fields,Field 345,CrudeOilDewatering,0.0
test-fields,Field 346,TOTAL,12.903509802880384
test-fields,Field 346,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 346,ProductionExtraction,9.409837883512834
test-fields,Field 346,SurfaceProcessing,1.141985180876451
test-fields,Field 346,TransportAndStorage,0.0
test-fields,Field 346,LiquifiedNaturalGas,0.0
test-fields,Field 346,After,0.0
test-fields,Field 346,CrudeOilDewatering,0.0
test-fields,Field 347,TOTAL,12.903509802880384
test-fields,Field 347,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 347,ProductionExtraction,9.409837883512834
test-fields,Field 347,SurfaceProcessing,1.141985180876451
test-fields,Field 347,TransportAndStorage,0.0
test-fields,Field 347,LiquifiedNaturalGas,0.0
test-fields,Field 347,After,0.0
test-fields,Field 347,CrudeOilDewatering,0.0
test-fields,Field 348,TOTAL,12.903509802880384
test-fields,Field 348,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 348,ProductionExtraction,9.409837883512834
test-fields,Field 348,SurfaceProcessing,1.141985180876451
test-fields,Field 348,TransportAndStorage,0.0
test-fields,Field 348,LiquifiedNaturalGas,0.0
test-fields,Field 348,After,0.0
test-fields,Field 348,CrudeOilDewatering,0.0
test-fields,Field 349,TOTAL,12.903509802880384
test-fields,Field 349,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 349,ProductionExtraction,9.409837883512834
test-fields,Field 349,SurfaceProcessing,1.141985180876451
test-fields,Field 349,TransportAndStorage,0.0
test-fields,Field 349,LiquifiedNaturalGas,0.0
test-fields,Field 349,After,0.0
test-fields,Field 349,CrudeOilDewatering,0.0
test-fields,Field 350,TOTAL,12.903509802880384
test-fields,Field 350,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 350,ProductionExtraction,9.409837883512834
test-fields,Field 350,SurfaceProcessing,1.141985180876451
test-fields,Field 350,TransportAndStorage,0.0
test-fields,Field 350,LiquifiedNaturalGas,0.0
test-fields,Field 350,After,0.0
test-fields,Field 350,CrudeOilDewatering,0.0
test-fields,Field 351,TOTAL,12.903509802880384
test-fields,Field 351,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 351,ProductionExtraction,9.409837883512834
test-fields,Field 351,SurfaceProcessing,1.141985180876451
test-fields,Field 351,TransportAndStorage,0.0
test-fields,Field 351,LiquifiedNaturalGas,0.0
test-fields,Field 351,After,0.0
test-fields,Field 351,CrudeOilDewatering,0.0
test-fields,Field 352,TOTAL,12.903509802880384
test-fields,Field 352,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 352,ProductionExtraction,9.409837883512834
test-fields,Field 352,SurfaceProcessing,1.141985180876451
test-fields,Field 352,TransportAndStorage,0.0
test-fields,Field 352,LiquifiedNaturalGas,0.0
test-fields,Field 352,After,0.0
test-fields,Field 352,CrudeOilDewatering,0.0
test-fields,Field 353,TOTAL,12.903509802880384
test-fields,Field 353,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 353,ProductionExtraction,9.409837883512834
test-fields,Field 353,SurfaceProcessing,1.141985180876451
test-fields,Field 353,TransportAndStorage,0.0
test-fields,Field 353,LiquifiedNaturalGas,0.0
test-fields,Field 353,After,0.0
test-fields,Field 353,CrudeOilDewatering,0.0
test-fields,Field 354,TOTAL,12.903509802880384
test-fields,Field 354,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 354,ProductionExtraction,9.409837883512834
test-fields,Field 354,SurfaceProcessing,1.141985180876451
test-fields,Field 354,TransportAndStorage,0.0
test-fields,Field 354,LiquifiedNaturalGas,0.0
test-fields,Field 354,After,0.0
test-fields,Field 354,CrudeOilDewatering,0.0
test-fields,Field 355,TOTAL,12.903509802880384
test-fields,Field 355,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 355,ProductionExtraction,9.409837883512834
test-fields,Field 355,SurfaceProcessing,1.141985180876451
test-fields,Field 355,TransportAndStorage,0.0
test-fields,Field 355,LiquifiedNaturalGas,0.0
test-fields,Field 355,After,0.0
test-fields,Field 355,CrudeOilDewatering,0.0
test-fields,Field 356,TOTAL,12.903509802880384
test-fields,Field 356,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 356,ProductionExtraction,9.409837883512834
test-fields,Field 356,SurfaceProcessing,1.141985180876451
test-fields,Field 356,TransportAndStorage,0.0
test-fields,Field 356,LiquifiedNaturalGas,0.0
test-fields,Field 356,After,0.0
test-fields,Field 356,CrudeOilDewatering,0.0
test-fields,Field 357,TOTAL,12.903509802880384
test-fields,Field 357,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 357,ProductionExtraction,9.409837883512834
test-fields,Field 357,SurfaceProcessing,1.141985180876451
test-fields,Field 357,TransportAndStorage,0.0
test-fields,Field 357,LiquifiedNaturalGas,0.0
test-fields,Field 357,After,0.0
test-fields,Field 357,CrudeOilDewatering,0.0
test-fields,Field 358,TOTAL,12.903509802880384
test-fields,Field 358,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 358,ProductionExtraction,9.409837883512834
test-fields,Field 358,SurfaceProcessing,1.141985180876451
test-fields,Field 358,TransportAndStorage,0.0
test-fields,Field 358,LiquifiedNaturalGas,0.0
test-fields,Field 358,After,0.0
test-fields,Field 358,CrudeOilDewatering,0.0
test-fields,Field 359,TOTAL,12.903509802880384
test-fields,Field 359,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 359,ProductionExtraction,9.409837883512834
test-fields,Field 359,SurfaceProcessing,1.141985180876451
test-fields,Field 359,TransportAndStorage,0.0
test-fields,Field 359,LiquifiedNaturalGas,0.0
test-fields,Field 359,After,0.0
test-fields,Field 359,CrudeOilDewatering,0.0
test-fields,Field 360,TOTAL,12.903509802880384
test-fields,Field 360,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 360,ProductionExtraction,9.409837883512834
test-fields,Field 360,SurfaceProcessing,1.141985180876451
test-fields,Field 360,TransportAndStorage,0.0
test-fields,Field 360,LiquifiedNaturalGas,0.0
test-fields,Field 360,After,0.0
test-fields,Field 360,CrudeOilDewatering,0.0
test-fields,Field 361,TOTAL,12.903509802880384
test-fields,Field 361,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 361,ProductionExtraction,9.409837883512834
test-fields,Field 361,SurfaceProcessing,1.141985180876451
test-fields,Field 361,TransportAndStorage,0.0
test-fields,Field 361,LiquifiedNaturalGas,0.0
test-fields,Field 361,After,0.0
test-fields,Field 361,CrudeOilDewatering,0.0
test-fields,Field 362,TOTAL,12.903509802880384
test-fields,Field 362,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 362,ProductionExtraction,9.409837883512834
test-fields,Field 362,SurfaceProcessing,1.141985180876451
test-fields,Field 362,TransportAndStorage,0.0
test-fields,Field 362,LiquifiedNaturalGas,0.0
test-fields,Field 362,After,0.0
test-fields,Field 362,CrudeOilDewatering,0.0
test-fields,Field 363,TOTAL,12.903509802880384
test-fields,Field 363,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 363,ProductionExtraction,9.409837883512834
test-fields,Field 363,SurfaceProcessing,1.141985180876451
test-fields,Field 363,TransportAndStorage,0.0
test-fields,Field 363,LiquifiedNaturalGas,0.0
test-fields,Field 363,After,0.0
test-fields,Field 363,CrudeOilDewatering,0.0
test-fields,Field 364,TOTAL,12.903509802880384
test-fields,Field 364,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 364,ProductionExtraction,9.409837883512834
test-fields,Field 364,SurfaceProcessing,1.141985180876451
test-fields,Field 364,TransportAndStorage,0.0
test-fields,Field 364,LiquifiedNaturalGas,0.0
test-fields,Field 364,After,0.0
test-fields,Field 364,CrudeOilDewatering,0.0
test-fields,Field 365,TOTAL,12.903509802880384
test-fields,Field 365,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 365,ProductionExtraction,9.409837883512834
test-fields,Field 365,SurfaceProcessing,1.141985180876451
test-fields,Field 365,TransportAndStorage,0.0
test-fields,Field 365,LiquifiedNaturalGas,0.0
test-fields,Field 365,After,0.0
test-fields,Field 365,CrudeOilDewatering,0.0
test-fields,Field 366,TOTAL,12.903509802880384
test-fields,Field 366,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 366,ProductionExtraction,9.409837883512834
test-fields,Field 366,SurfaceProcessing,1.141985180876451
test-fields,Field 366,TransportAndStorage,0.0
test-fields,Field 366,LiquifiedNaturalGas,0.0
test-fields,Field 366,After,0.0
test-fields,Field 366,CrudeOilDewatering,0.0
test-fields,Field 367,TOTAL,12.903509802880384
test-fields,Field 367,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 367,ProductionExtraction,9.409837883512834
test-fields,Field 367,SurfaceProcessing,1.141985180876451
test-fields,Field 367,TransportAndStorage,0.0
test-fields,Field 367,LiquifiedNaturalGas,0.0
test-fields,Field 367,After,0.0
test-fields,Field 367,CrudeOilDewatering,0.0
test-fields,Field 368,TOTAL,12.903509802880384
test-fields,Field 368,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 368,ProductionExtraction,9.409837883512834
test-fields,Field 368,SurfaceProcessing,1.141985180876451
test-fields,Field 368,TransportAndStorage,0.0
test-fields,Field 368,LiquifiedNaturalGas,0.0
test-fields,Field 368,After,0.0
test-fields,Field 368,CrudeOilDewatering,0.0
test-fields,Field 369,TOTAL,12.903509802880384
test-fields,Field 369,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 369,ProductionExtraction,9.409837883512834
test-fields,Field 369,SurfaceProcessing,1.141985180876451
test-fields,Field 369,TransportAndStorage,0.0
test-fields,Field 369,LiquifiedNaturalGas,0.0
test-fields,Field 369,After,0.0
test-fields,Field 369,CrudeOilDewatering,0.0
test-fields,Field 370,TOTAL,12.903509802880384
